200,AcceleratedShareRepurchasesFinalPricePaidPerShare
201,AcceleratedShareRepurchasesInitialPricePaidPerShare
202,AccountsPayableInterestBearing
203,AccountsPayableOther
204,AccountsPayableRelatedParties
205,AccountsPayableRelatedPartiesNoncurrent
206,AccountsPayableTrade
207,AccountsPayableUnderwritersPromotersAndEmployeesOtherThanSalariesAndWages
208,AccretionExpenseIncludingAssetRetirementObligations
209,AccrualForEnvironmentalLossContingenciesPayments
210,AccrualForEnvironmentalLossContingenciesUndiscountedDueAfterRollingYearFive
211,AccrualForEnvironmentalLossContingenciesUndiscountedDueInNextRollingTwelveMonths
212,AccrualForEnvironmentalLossContingenciesUndiscountedDueInRemainderOfFiscalYear
213,AccrualForEnvironmentalLossContingenciesUndiscountedDueInRollingYearFive
214,AccrualForEnvironmentalLossContingenciesUndiscountedDueInRollingYearFour
215,AccrualForEnvironmentalLossContingenciesUndiscountedDueInRollingYearThree
216,AccrualForEnvironmentalLossContingenciesUndiscountedDueInRollingYearTwo
217,AccruedAdvertising
218,AccruedBonuses
219,AccruedEmployeeBenefits
220,AccruedExchangeFeeRebate
221,AccruedInsurance
222,AccruedLiabilitiesAndOtherLiabilities
223,AccruedPayrollTaxes
224,AccruedProfessionalFees
225,AccruedRent
226,AccruedRoyalties
227,AccruedSalaries
228,AccruedSalesCommission
229,AccruedUtilities
230,AccruedVacation
231,AccumulatedCapitalizedInterestCosts
232,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment
233,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets
234,AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities
235,AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities
236,AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxHeldtomaturityDebtSecurities
237,AcquisitionCostRatio
238,AcquisitionCosts
239,AdditionsToContractHoldersFunds
240,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation
241,AdjustmentsToAdditionalPaidInCapitalDebtWithDetachableStockPurchaseWarrantIssued
242,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts
243,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation
244,AdjustmentsToAdditionalPaidInCapitalWarrantIssued
245,AdministrativeFeesAmountPaid
246,AdministrativeFeesExpense
247,AdministrativeServicesRevenue
249,AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment
250,AllowanceForDoubtfulAccountsReceivableChargeOffs
251,AllowanceForDoubtfulAccountsReceivableRecoveries
252,AllowanceForDoubtfulAccountsReceivableWriteOffs
253,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts
254,AlternativeExcessNetCapital
255,AlternativeNetCapitalRequirement1
256,AmortizationExpensePerDollarOfGrossRevenue
257,AmortizationExpensePerPhysicalUnitOfProduction
258,AmortizationOfBelowMarketLease
259,AmortizationOfCapitalizedValueOfBusinessAcquiredAsset
260,AmortizationOfDeferredAcquisitionCostsDAC
261,AmortizationOfESOPAward
262,AmortizationOfLeaseIncentives
263,AmortizationOfMortgageServicingRightsMSRs
264,AmortizationOfValueOfBusinessAcquiredVOBA
265,AmountOfRegulatoryAssistanceReceived
266,AmountOfRegulatoryAssistanceReceived1
267,AntidilutiveSecuritiesExcludedFromComputationOfNetIncomePerOutstandingUnitAmount
268,AreaOfLand
269,AreaOfRealEstateProperty
270,AssetManagementFees
271,AssetManagementFees1
272,AssetsDesignatedToClosedBlockAccruedInvestmentIncome
273,AssetsDesignatedToClosedBlockDeferredTaxAssetNet
274,AssetsDesignatedToClosedBlockIncomeTaxReceivable
275,AssetsDesignatedToClosedBlockInvestments
276,AssetsDesignatedToClosedBlockOtherClosedBlockAssets1
277,AssetsDesignatedToClosedBlockOtherInvestments
278,AssetsDesignatedToClosedBlockOtherLongTermInvestments
279,AssetsDesignatedToClosedBlockOtherShortTermInvestments
280,AssetsDesignatedToClosedBlockPremiumsAndOtherReceivablesNet
281,AssetsDesignatedToClosedBlockTradingSecuritiesDebt
282,AssetsFairValueDisclosure
283,AssetsHeldForSaleLongLivedFairValueDisclosure
284,AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts
285,AssetsSoldUnderAgreementsToRepurchaseInterestRate
286,AssetsSoldUnderAgreementsToRepurchaseMarketValue
287,AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability
288,AssetsThatContinueToBeRecognizedSecuritizedOrAssetBackedFinancingArrangementAssetsAndAnyOtherFinancialAssetsManagedTogetherNetCreditLossesDuringPeriod
289,AssumedPremiumsEarned
290,AssumedPremiumsLifeInsuranceInForce
291,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate
292,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesExpectedCreditLosses
293,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed
294,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesStaticPoolLosses
295,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesWeightedAverageLife
296,AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate
